City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,agat village,13.3886,144.6585,29.09,90,0,2.06,GU,1698268567
366,sur,22.5667,59.5289,26.55,67,12,5.42,OM,1698268568
367,timbiqui,2.7717,-77.6654,26.51,88,88,2.76,CO,1698268568
368,yandev,7.3667,9.05,24.51,86,88,5.51,NG,1698268569
369,khanskaya,44.677,39.9616,15.69,67,100,2.11,RU,1698268569
370,zelenogorskiy,55.0333,87.0,4.76,71,100,4.87,RU,1698268569
371,maun,-19.9833,23.4167,26.98,13,0,0.51,BW,1698268570
372,yanykurgan,43.915,67.2481,16.71,58,100,5.36,KZ,1698268570
373,smara,26.7384,-11.6719,20.28,64,0,6.95,EH,1698268570
374,juva,56.4368,57.9478,-6.4,96,89,2.84,RU,1698268571
375,sao tome,0.3365,6.7273,25.4,85,100,1.85,ST,1698268571
376,nadym,65.5333,72.5167,-5.43,92,98,4.56,RU,1698268571
377,figuig (centre),32.1089,-1.2286,21.22,22,1,1.75,MA,1698268571
378,novodvinsk,64.4165,40.8122,0.99,83,18,1.64,RU,1698268572
379,nanlong,31.3533,106.0631,17.22,90,100,0.24,CN,1698268572
380,al khums,32.6486,14.2619,24.83,82,97,8.29,LY,1698268572
381,qarazhal,48.0078,70.7903,13.33,62,100,9.09,KZ,1698268573
382,milicz,51.5277,17.2714,9.56,88,62,1.62,PL,1698268573
383,kirkkonummi,60.1238,24.4385,3.21,95,97,6.49,FI,1698268573
384,nemuro,43.3236,145.575,11.99,77,5,0.54,JP,1698268574
385,yermentau,51.6214,73.1069,10.14,73,83,9.8,KZ,1698268574
386,nordholz,53.7833,8.6,10.46,93,75,5.66,DE,1698268575
387,geraldton,-28.7667,114.6,12.23,94,37,3.6,AU,1698268575
388,nsanje,-16.92,35.262,27.21,67,0,3.16,MW,1698268575
389,bestobe,52.4994,73.0975,10.87,70,100,9.82,KZ,1698268576
390,golfito,8.639,-83.166,25.22,93,100,0.58,CR,1698268576
391,faya-largeau,17.9257,19.1043,26.0,21,2,5.78,TD,1698268576
392,burela de cabo,43.65,-7.4,16.76,88,100,7.39,ES,1698268577
393,morong,14.5115,121.2393,26.19,85,35,1.86,PH,1698268577
394,broken hill,-31.95,141.4333,7.09,56,0,8.6,AU,1698268577
395,saint-philippe,-21.3585,55.7679,23.77,84,5,4.37,RE,1698268578
396,ad dilam,23.9915,47.1627,27.23,41,0,4.65,SA,1698268578
397,bengkulu,-3.8004,102.2655,23.37,93,48,1.57,ID,1698268578
398,wegscheid,48.6014,13.7873,10.82,97,87,1.79,DE,1698268579
399,rincon,32.296,-81.2354,25.98,67,75,4.12,US,1698268579
400,trikala,39.5553,21.7675,19.87,61,96,1.02,GR,1698268579
401,champerico,14.3,-91.9167,34.3,78,60,5.01,GT,1698268579
402,saipan,15.1355,145.701,27.39,94,75,2.57,MP,1698268580
403,grand gaube,-20.0064,57.6608,25.21,75,13,4.33,MU,1698268580
404,labasa,-16.4167,179.3833,26.71,60,89,5.48,FJ,1698268580
405,tabuk,17.4189,121.4443,22.85,96,98,0.52,PH,1698268580
406,el granada,37.5027,-122.4694,21.07,69,0,6.69,US,1698268581
407,fuding,27.3273,120.214,20.53,95,97,0.22,CN,1698268581
408,fort mcmurray,56.7268,-111.381,-1.23,43,0,6.17,CA,1698268504
409,hilo,19.7297,-155.09,28.94,78,75,3.6,US,1698268581
410,erenhot,43.6475,111.9767,6.43,25,36,1.89,CN,1698268582
411,williams lake,52.1415,-122.1445,1.7,37,0,5.66,CA,1698268516
412,severo-yeniseyskiy,60.3725,93.0408,-1.35,94,100,2.24,RU,1698268582
413,natal,-5.795,-35.2094,26.36,78,20,4.12,BR,1698268583
414,yamada,39.4667,141.95,12.5,85,46,2.8,JP,1698268583
415,mil'kovo,55.6078,37.7956,-0.92,73,67,2.77,RU,1698268583
416,sheregesh,52.9209,87.9869,2.2,93,100,1.79,RU,1698268583
417,meiktila,20.8667,95.8667,22.45,91,86,0.7,MM,1698268584
418,san juan colorado,16.4586,-97.9536,28.44,69,99,2.58,MX,1698268584
419,saint-francois,46.4154,3.9054,12.69,95,100,1.03,FR,1698268584
420,mount pearl,47.5166,-52.7813,10.04,87,75,9.26,CA,1698268584
421,apatity,67.5641,33.4031,-6.3,97,83,1.17,RU,1698268585
422,aleg,17.0481,-13.9209,36.99,17,100,3.9,MR,1698268585
423,babayevo,59.3936,35.9371,-2.83,89,9,1.55,RU,1698268585
424,kayangel,8.0823,134.7173,28.62,76,81,5.09,PW,1698268585
425,theunissen,-28.411,26.7011,18.3,16,2,2.05,ZA,1698268586
426,harnai,30.1005,67.9374,20.23,23,0,2.49,PK,1698268586
427,tulun,54.5611,100.5792,2.81,61,100,1.93,RU,1698268586
428,vorgashor,67.5833,63.95,-18.65,100,100,1.18,RU,1698268587
429,jolo,6.05,121.0167,25.74,82,100,0.92,PH,1698268587
430,huelma,37.6713,-3.39,14.61,90,81,1.62,ES,1698268587
431,ceres,37.5949,-120.9577,22.84,40,0,6.17,US,1698268230
432,pacov,49.4708,15.0017,11.07,86,100,3.1,CZ,1698268588
433,antsiranana,-12.2787,49.2917,24.23,90,96,4.49,MG,1698268588
434,kichmengskiy gorodok,59.9816,45.7854,-3.92,95,9,2.24,RU,1698268589
435,garoowe,8.4054,48.4845,25.23,74,76,6.56,SO,1698268589
436,nar'yan-mar,67.6713,53.087,-0.5,96,100,6.71,RU,1698268589
437,den burg,53.0542,4.7972,11.09,89,100,3.6,NL,1698268590
438,puerto baquerizo moreno,-0.9,-89.6,26.55,78,75,4.12,EC,1698268590
439,el haouaria,37.05,11.0144,21.01,68,4,8.02,TN,1698268590
440,lesnoy,57.6198,63.0784,-5.51,76,2,2.6,RU,1698268590
441,dingli,35.8614,14.3822,22.12,73,20,4.63,MT,1698268591
442,yaren,-0.5472,166.916,28.88,75,34,5.07,NR,1698268591
443,dunedin,-45.8742,170.5036,20.6,64,100,2.68,NZ,1698268591
444,puerto deseado,-47.7503,-65.8938,20.25,26,6,10.19,AR,1698268591
445,williston,48.147,-103.618,-3.59,93,100,2.68,US,1698268302
446,ciudad lazaro cardenas,17.9583,-102.2,28.25,76,100,2.37,MX,1698268592
447,vrede,-27.4257,29.1659,12.21,75,0,2.29,ZA,1698268592
448,kisangani,0.5167,25.2,23.0,95,74,0.27,CD,1698268592
449,marau,-28.4492,-52.2,18.65,80,60,2.03,BR,1698268550
450,usinsk,65.9939,57.5281,-9.96,95,99,4.47,RU,1698268593
451,qui nhon,13.7667,109.2333,24.77,89,50,1.71,VN,1698268593
452,tralee,52.2704,-9.7026,9.72,94,59,2.22,IE,1698268593
453,barbacoas,1.6715,-78.1398,25.49,94,100,1.59,CO,1698268594
454,amal,59.051,12.7049,4.46,80,100,7.88,SE,1698268594
455,kurumkan,54.3,110.3,-4.37,59,98,2.68,RU,1698268594
456,bangassou,4.7413,22.8184,21.45,98,100,2.13,CF,1698268594
457,ad dawadimi,24.5077,44.3924,22.64,31,21,3.11,SA,1698268594
458,mallawi,27.7314,30.8417,26.64,29,0,2.19,EG,1698268595
459,shijiazhuang,38.0414,114.4786,12.92,27,0,3.01,CN,1698268595
460,weinan,34.5036,109.5089,17.42,57,100,1.28,CN,1698268595
461,pandan,14.0453,124.1694,26.04,81,99,2.52,PH,1698268596
462,sidi okba,34.7451,5.8983,22.16,40,0,1.03,DZ,1698268596
463,ballina,-28.8667,153.5667,21.55,78,93,6.51,AU,1698268596
464,whangarei,-35.7317,174.3239,20.07,57,16,3.09,NZ,1698268597
465,cartagena,10.3997,-75.5144,28.79,84,20,2.57,CO,1698268597
466,aljezur,37.3191,-8.8033,18.92,93,75,2.42,PT,1698268597
467,katsuura,35.1333,140.3,16.27,76,0,4.91,JP,1698268597
468,north platte,41.1239,-100.7654,10.21,96,100,2.06,US,1698268598
469,bodo,67.28,14.405,4.02,74,100,5.66,NO,1698268598
470,zagorz,49.5146,22.2671,10.17,89,95,0.76,PL,1698268598
471,quepos,9.4236,-84.1652,26.41,87,100,2.28,CR,1698268598
472,baghdad,33.3406,44.4009,19.95,64,0,1.54,IQ,1698268523
473,bonthe,7.5264,-12.505,25.68,87,86,2.38,SL,1698268599
474,jeju city,33.5097,126.5219,15.96,72,0,2.57,KR,1698268599
475,breckenridge,32.7557,-98.9023,20.11,100,100,4.63,US,1698268518
476,mahina,-17.5065,-149.489,26.87,78,75,4.12,PF,1698268600
477,greenville,35.6127,-77.3663,26.09,57,0,1.54,US,1698268564
478,san andres,12.5847,-81.7006,30.01,79,40,3.6,CO,1698268600
479,quiberon,47.4841,-3.1196,15.78,91,100,5.81,FR,1698268601
480,berezovyy,51.6667,135.7,0.31,83,100,1.04,RU,1698268601
481,bacabal,-4.2917,-44.7917,30.32,51,89,0.65,BR,1698268601
482,chiredzi,-21.05,31.6667,21.79,72,6,2.56,ZW,1698268601
483,filingue,14.3521,3.3168,30.55,10,12,1.92,NE,1698268602
484,corredor,8.64,-82.946,25.97,95,100,0.65,CR,1698268602
485,kumta,14.4167,74.4,24.58,62,65,2.03,IN,1698268602
486,bagan,54.1001,77.6646,10.19,66,100,8.12,RU,1698268603
487,aleksandrovsk-sakhalinskiy,50.8975,142.1561,2.54,86,94,3.06,RU,1698268603
488,bandrele,-12.9067,45.1914,26.86,78,40,3.09,YT,1698268603
489,deniliquin,-35.5333,144.9667,7.01,67,1,5.72,AU,1698268603
490,tocopilla,-22.092,-70.1979,20.2,69,37,4.18,CL,1698268604
491,vernon,50.2581,-119.2691,6.83,43,97,4.02,CA,1698268604
492,bikenibeu village,1.3673,173.1241,30.98,70,20,2.57,KI,1698268604
493,stony plain,53.5334,-114.0021,-3.45,62,100,3.6,CA,1698268560
494,khabarovsk,48.4808,135.0928,4.7,87,97,0.0,RU,1698268604
495,ronne,55.1009,14.7066,9.95,93,100,6.17,DK,1698268605
496,celestun,20.8667,-90.4,28.33,61,19,7.03,MX,1698268605
497,shakawe,-18.3667,21.85,26.35,17,13,1.36,BW,1698268605
498,fale old settlement,-9.3852,-171.2468,28.19,78,100,7.14,TK,1698268605
499,senanga,-16.1167,23.2667,26.38,33,69,2.2,ZM,1698268606
500,monte patria,-30.6919,-70.9467,25.4,28,4,4.26,CL,1698268606
501,isiro,2.7739,27.616,20.26,99,100,0.3,CD,1698268606
502,port douglas,-16.4833,145.4667,23.12,74,47,1.74,AU,1698268606
503,ogden,41.223,-111.9738,22.94,28,100,8.23,US,1698268528
504,ketchikan,55.3422,-131.6461,8.26,29,0,6.17,US,1698268607
505,uaua,-9.8414,-39.4817,33.84,25,5,1.3,BR,1698268501
506,nyurba,63.2842,118.3319,-12.43,97,74,2.01,RU,1698268607
507,wangaratta,-36.3667,146.3333,6.76,80,1,3.39,AU,1698268608
508,homer,59.6425,-151.5483,7.65,63,0,1.79,US,1698268608
509,ghatanji,20.1333,78.3167,19.8,56,50,0.25,IN,1698268608
510,kaa-khem,51.6833,94.7333,2.45,42,100,1.05,RU,1698268608
511,cherepovets,59.1333,37.9,-4.1,93,0,1.0,RU,1698268378
512,provadia,43.1833,27.4333,21.96,46,100,1.38,BG,1698268609
513,ta`u,-14.2336,-169.5144,26.07,74,75,8.41,AS,1698268609
514,aykhal,66.0,111.5,-15.21,100,96,3.84,RU,1698268609
515,castillos,-34.1667,-53.8333,14.56,76,15,4.97,UY,1698268610
516,sos'va,59.1766,61.8558,-3.86,63,10,2.24,RU,1698268610
517,mawlamyinegyunn,16.3833,95.2667,24.27,94,94,1.99,MM,1698268610
518,goz beida,13.95,20.55,29.37,16,0,4.11,TD,1698268611
519,harper,4.375,-7.7169,25.52,88,100,2.62,LR,1698268611
520,tazacorte,28.629,-17.9293,23.54,89,100,3.6,ES,1698268611
521,portland,45.5234,-122.6762,10.33,89,100,3.13,US,1698268197
522,aioun,16.6614,-9.6149,33.61,13,13,3.34,MR,1698268612
523,sechura,-5.5569,-80.8222,26.11,61,97,6.8,PE,1698268612
524,kutum,14.2,24.6667,25.84,19,51,4.69,SD,1698268612
525,lycksele,64.5954,18.6735,-2.07,80,100,3.09,SE,1698268612
526,masina,-4.3836,15.3914,28.16,69,100,2.06,CD,1698268613
527,sinop,41.7711,34.8709,17.62,48,100,3.51,TR,1698268613
528,kill devil hills,36.0307,-75.676,22.01,64,0,3.09,US,1698268613
529,aral,40.5156,81.2636,13.15,26,0,1.76,CN,1698268613
530,griffith,41.5284,-87.4237,18.96,89,100,4.12,US,1698268614
531,port sudan,19.6175,37.2164,28.62,72,0,2.29,SD,1698268614
532,birobidzhan,48.8,132.95,5.46,83,80,0.96,RU,1698268336
533,el porvenir,13.7617,-87.3458,27.63,74,83,0.67,HN,1698268614
534,rizhao,35.4275,119.4553,17.62,57,70,2.75,CN,1698268615
535,bulayevo,54.9056,70.4439,0.19,88,100,7.19,KZ,1698268615
536,okahandja,-21.9833,16.9167,23.05,29,1,3.17,NA,1698268615
537,kolyshley,52.7005,44.5367,-1.96,70,65,1.58,RU,1698268616
538,medicine hat,50.0501,-110.6683,-6.27,78,75,2.06,CA,1698268440
539,la oroya,-11.5189,-75.8994,12.15,68,98,2.91,PE,1698268616
540,bouna,9.2667,-3.0,26.89,68,76,1.92,CI,1698268617
541,filadelfia,39.9523,-75.1638,23.54,46,40,3.6,US,1698268326
542,princeville,45.7668,-61.2985,14.74,83,100,5.66,CA,1698268617
543,"laikit, laikit ii (dimembe)",1.4792,124.9735,21.47,94,20,1.03,ID,1698268617
544,kaniv,49.7518,31.46,11.72,99,100,1.67,UA,1698268618
545,hotan,37.0997,79.9269,11.86,23,0,1.65,CN,1698268618
546,shalqar,47.8333,59.6,4.53,59,76,7.81,KZ,1698268618
547,mitu,1.1983,-70.1733,28.58,71,100,0.85,CO,1698268380
548,ulanhot,46.0833,122.0833,0.94,30,8,3.99,CN,1698268618
549,phuthaditjhaba,-28.5242,28.8158,13.52,49,2,1.7,ZA,1698268619
550,itatiba,-23.0058,-46.8389,26.29,77,33,4.16,BR,1698268619
551,bontang,0.1333,117.5,25.14,89,95,2.82,ID,1698268619
552,pyay,18.8167,95.2167,23.03,96,38,1.24,MM,1698268619
553,callao,-12.0667,-77.15,20.95,77,100,5.66,PE,1698268620
554,virginia,37.5481,-77.4467,25.1,44,20,5.14,US,1698268620
555,alaghsas,17.0187,8.0168,28.16,11,40,3.78,NE,1698268620
556,hanoi,21.0245,105.8412,26.0,84,79,0.3,VN,1698268323
557,silver city,32.7701,-108.2803,18.15,53,40,6.71,US,1698268326
558,dalnegorsk,44.5604,135.5701,6.17,80,82,0.55,RU,1698268440
559,new plymouth,-39.0667,174.0833,17.12,94,65,6.03,NZ,1698268477
560,berdigestyakh,62.0989,126.6992,-8.58,98,100,2.14,RU,1698268621
561,maxixe,-23.8597,35.3472,20.49,74,0,3.93,MZ,1698268622
562,augusto correa,-1.0217,-46.635,26.2,73,65,3.61,BR,1698268622
563,flekkefjord,58.2971,6.6607,4.41,79,100,10.68,NO,1698268622
564,urangan,-25.3,152.9,22.79,81,3,6.2,AU,1698268622
565,aldinga beach,-35.2793,138.4604,10.37,58,39,3.96,AU,1698268623
566,marica,-22.9194,-42.8186,22.95,93,87,2.7,BR,1698268623
567,luau,-10.7073,22.2247,19.68,90,100,4.11,AO,1698268623
568,kidal,18.4411,1.4078,28.63,13,47,4.65,ML,1698268624
569,angra do heroismo,38.65,-27.2167,19.34,94,75,5.36,PT,1698268450
570,thunder bay,48.4001,-89.3168,6.99,70,100,2.57,CA,1698268566
571,marabba,12.35,32.1833,32.27,40,63,3.64,SD,1698268625
572,warrenton,-28.114,24.8475,22.26,13,1,3.78,ZA,1698268625
573,puerto aysen,-45.4,-72.7,10.34,87,100,2.48,CL,1698268625
574,neryungri,56.6709,124.6491,-8.13,91,100,4.0,RU,1698268626
575,colares,38.7992,-9.4469,21.29,96,100,14.31,PT,1698268626
576,lillehammer,61.1146,10.4674,1.11,94,100,0.89,NO,1698268626
577,beyneu,45.3167,55.2,6.6,66,58,3.98,KZ,1698268626
